Array count,Array size,Sorter,Time
90,192,openmp sorting network,15625200
90,192,sequential sorting network,15781300
90,192,std::sort,6382400
100,192,own sorting network,34745179800
100,192,openmp sorting network,19145500
100,192,sequential sorting network,19261000
100,192,std::sort,7826200
10,200,own sorting network,660083400
10,200,openmp sorting network,380600
10,200,sequential sorting network,369600
10,200,std::sort,148600
20,200,own sorting network,1985709500
20,200,openmp sorting network,1104300
20,200,sequential sorting network,1129300
20,200,std::sort,437900
30,200,own sorting network,3990376800
30,200,openmp sorting network,2213600
30,200,sequential sorting network,2239500
30,200,std::sort,884000
40,200,own sorting network,6429422600
40,200,openmp sorting network,3686900
40,200,sequential sorting network,3724500
40,200,std::sort,1463500
50,200,own sorting network,9056594400
50,200,openmp sorting network,5492400
50,200,sequential sorting network,5511900
50,200,std::sort,2195700
60,200,own sorting network,12264365600
60,200,openmp sorting network,7645900
60,200,sequential sorting network,7712100
60,200,std::sort,3060300
70,200,own sorting network,16453487900
70,200,openmp sorting network,10228600
70,200,sequential sorting network,10264600
70,200,std::sort,4070800
80,200,own sorting network,21533574900
80,200,openmp sorting network,13414800
80,200,sequential sorting network,13397400
80,200,std::sort,5328600
90,200,own sorting network,27261947400
90,200,openmp sorting network,16639900
90,200,sequential sorting network,16658100
90,200,std::sort,6633600
100,200,own sorting network,33618707600
100,200,openmp sorting network,20273700
100,200,sequential sorting network,20233400
100,200,std::sort,8111000
10,208,own sorting network,642079000
10,208,openmp sorting network,377600
10,208,sequential sorting network,408500
10,208,std::sort,157400
20,208,own sorting network,1955767500
20,208,openmp sorting network,1151200
20,208,sequential sorting network,1151600
20,208,std::sort,460900
30,208,own sorting network,3770969700
30,208,openmp sorting network,2264800
30,208,sequential sorting network,2286700
30,208,std::sort,921700
40,208,own sorting network,6277245700
40,208,openmp sorting network,3767100
40,208,sequential sorting network,3777500
40,208,std::sort,1541300
50,208,own sorting network,9581614700
50,208,openmp sorting network,5583500
50,208,sequential sorting network,5635500
50,208,std::sort,2286400
60,208,own sorting network,13610891300
60,208,openmp sorting network,7767100
60,208,sequential sorting network,7845000
60,208,std::sort,3190700
70,208,own sorting network,18119885500
70,208,openmp sorting network,10477700
70,208,sequential sorting network,10484300
70,208,std::sort,4253400
80,208,own sorting network,23397670300
80,208,openmp sorting network,13478300
80,208,sequential sorting network,13495500
80,208,std::sort,5661600
90,208,own sorting network,29344644000
90,208,openmp sorting network,16940700
90,208,sequential sorting network,17031600
90,208,std::sort,7063300
100,208,own sorting network,35278789400
100,208,openmp sorting network,20757100
100,208,sequential sorting network,20879700
100,208,std::sort,8610500
10,216,own sorting network,694199500
10,216,openmp sorting network,393000
10,216,sequential sorting network,392800
10,216,std::sort,158300
20,216,own sorting network,2117561200
20,216,openmp sorting network,1180100
20,216,sequential sorting network,1182600
20,216,std::sort,541000
30,216,own sorting network,4212086100
30,216,openmp sorting network,2375900
30,216,sequential sorting network,2411200
30,216,std::sort,1033000
40,216,own sorting network,7022279600
40,216,openmp sorting network,3996500
40,216,sequential sorting network,4028000
40,216,std::sort,1799300
50,216,own sorting network,10300765300
50,216,openmp sorting network,5989900
50,216,sequential sorting network,6030700
50,216,std::sort,2661500
60,216,own sorting network,14414901300
60,216,openmp sorting network,8583900
60,216,sequential sorting network,8490100
60,216,std::sort,3685100
70,216,own sorting network,18499784400
70,216,openmp sorting network,11364400
70,216,sequential sorting network,11325800
70,216,std::sort,4811800
80,216,own sorting network,22984766900
80,216,openmp sorting network,14603700
80,216,sequential sorting network,14530800
80,216,std::sort,6110100
90,216,own sorting network,28191378000
90,216,openmp sorting network,18074300
90,216,sequential sorting network,18036400
90,216,std::sort,7541100
100,216,own sorting network,34015169100
100,216,openmp sorting network,22083100
100,216,sequential sorting network,21923800
100,216,std::sort,9118800
10,224,own sorting network,610785900
10,224,openmp sorting network,407400
10,224,sequential sorting network,420900
10,224,std::sort,165300
20,224,own sorting network,1790665300
20,224,openmp sorting network,1219000
20,224,sequential sorting network,1230500
20,224,std::sort,493300
30,224,own sorting network,3596446600
30,224,openmp sorting network,2530300
30,224,sequential sorting network,2553900
30,224,std::sort,1051200
40,224,own sorting network,5999925500
40,224,openmp sorting network,4134200
40,224,sequential sorting network,4178800
40,224,std::sort,1716800
50,224,own sorting network,8898308700
50,224,openmp sorting network,6162600
50,224,sequential sorting network,6261400
50,224,std::sort,2534400
60,224,own sorting network,12862387400
60,224,openmp sorting network,8603200
60,224,sequential sorting network,8701700
60,224,std::sort,3527600
70,224,own sorting network,17923356400
70,224,openmp sorting network,11444500
70,224,sequential sorting network,11540400
70,224,std::sort,4686600
80,224,own sorting network,23675345500
80,224,openmp sorting network,14754100
80,224,sequential sorting network,14837100
80,224,std::sort,6008800
90,224,own sorting network,30160060400
90,224,openmp sorting network,18449100
90,224,sequential sorting network,18480300
90,224,std::sort,7496100
100,224,own sorting network,37331679700
100,224,openmp sorting network,22647500
100,224,sequential sorting network,22604400
100,224,std::sort,9175600
10,232,own sorting network,716247900
10,232,openmp sorting network,437400
10,232,sequential sorting network,447400
10,232,std::sort,175600
20,232,own sorting network,2210570200
20,232,openmp sorting network,1309000
20,232,sequential sorting network,1338800
20,232,std::sort,536200
30,232,own sorting network,4379345700
30,232,openmp sorting network,2638000
30,232,sequential sorting network,2656900
30,232,std::sort,1077300
40,232,own sorting network,7326969300
40,232,openmp sorting network,4389100
40,232,sequential sorting network,4388500
40,232,std::sort,1796000
50,232,own sorting network,11081063600
50,232,openmp sorting network,6497700
50,232,sequential sorting network,6486500
50,232,std::sort,2676400
60,232,own sorting network,15403090400
60,232,openmp sorting network,9034500
60,232,sequential sorting network,9041400
60,232,std::sort,3709700
70,232,own sorting network,19466169500
70,232,openmp sorting network,12077500
70,232,sequential sorting network,12003400
70,232,std::sort,4928100
80,232,own sorting network,25288131700
80,232,openmp sorting network,15449000
80,232,sequential sorting network,15392500
80,232,std::sort,6316200
90,232,own sorting network,32036224700
90,232,openmp sorting network,19293400
90,232,sequential sorting network,19285600
90,232,std::sort,7856900
100,232,own sorting network,39495355700
100,232,openmp sorting network,23626700
100,232,sequential sorting network,23615000
100,232,std::sort,9617700
10,240,own sorting network,761289300
10,240,openmp sorting network,446100
10,240,sequential sorting network,436400
10,240,std::sort,179000
20,240,own sorting network,2259460800
20,240,openmp sorting network,1329600
20,240,sequential sorting network,1337100
20,240,std::sort,534700
30,240,own sorting network,4602201400
30,240,openmp sorting network,2645600
30,240,sequential sorting network,2672500
30,240,std::sort,1077800
40,240,own sorting network,7660270800
40,240,openmp sorting network,4404300
40,240,sequential sorting network,4415700
40,240,std::sort,1797200
50,240,own sorting network,11401856600
50,240,openmp sorting network,6591600
50,240,sequential sorting network,6622100
50,240,std::sort,2696700
60,240,own sorting network,16031188800
60,240,openmp sorting network,9284500
60,240,sequential sorting network,9299100
60,240,std::sort,3779100
70,240,own sorting network,21036594400
70,240,openmp sorting network,12490100
70,240,sequential sorting network,12467700
70,240,std::sort,5064700
80,240,own sorting network,26797325700
80,240,openmp sorting network,16177700
80,240,sequential sorting network,16164100
80,240,std::sort,6560200
90,240,own sorting network,33565844200
90,240,openmp sorting network,20197200
90,240,sequential sorting network,20144900
90,240,std::sort,8168200
100,240,own sorting network,41016061900
100,240,openmp sorting network,24554200
100,240,sequential sorting network,24667800
100,240,std::sort,9962100
10,248,own sorting network,634248800
10,248,openmp sorting network,507000
10,248,sequential sorting network,509300
10,248,std::sort,204800
20,248,own sorting network,2213647000
20,248,openmp sorting network,1422600
20,248,sequential sorting network,1422600
20,248,std::sort,580200
30,248,own sorting network,4525242700
30,248,openmp sorting network,2824100
30,248,sequential sorting network,2856800
30,248,std::sort,1146200
40,248,own sorting network,7600603600
40,248,openmp sorting network,4651400
40,248,sequential sorting network,4702600
40,248,std::sort,1891600
50,248,own sorting network,11485014700
50,248,openmp sorting network,6922700
50,248,sequential sorting network,6990000
50,248,std::sort,2884000
60,248,own sorting network,15858278500
60,248,openmp sorting network,9630300
60,248,sequential sorting network,11281300
60,248,std::sort,3996000
70,248,own sorting network,21069397700
70,248,openmp sorting network,12897400
70,248,sequential sorting network,14530700
70,248,std::sort,5337500
80,248,own sorting network,27150532100
80,248,openmp sorting network,16626800
80,248,sequential sorting network,18335000
80,248,std::sort,6863700
90,248,own sorting network,33919100500
90,248,openmp sorting network,20791900
90,248,sequential sorting network,22444900
90,248,std::sort,8570100
100,248,own sorting network,41534824000
100,248,openmp sorting network,25368700
100,248,sequential sorting network,27009000
100,248,std::sort,10417300
10,256,own sorting network,621891400
10,256,openmp sorting network,554200
10,256,sequential sorting network,507900
10,256,std::sort,201400
20,256,own sorting network,2061457400
20,256,openmp sorting network,1494500
20,256,sequential sorting network,1462700
20,256,std::sort,591400
30,256,own sorting network,4464595300
30,256,openmp sorting network,2960000
30,256,sequential sorting network,2951400
30,256,std::sort,1183000
40,256,own sorting network,7683249300
40,256,openmp sorting network,4904600
40,256,sequential sorting network,4926400
40,256,std::sort,2004000
50,256,own sorting network,11727655300
50,256,openmp sorting network,7260900
50,256,sequential sorting network,7294800
50,256,std::sort,2962400
60,256,own sorting network,16363837100
60,256,openmp sorting network,10347400
60,256,sequential sorting network,10208000
60,256,std::sort,4167500
70,256,own sorting network,21639892400
70,256,openmp sorting network,13698100
70,256,sequential sorting network,13525100
70,256,std::sort,5512000
80,256,own sorting network,27941017200
80,256,openmp sorting network,17587200
80,256,sequential sorting network,17432200
80,256,std::sort,7087200
90,256,own sorting network,34917476000
90,256,openmp sorting network,21894600
90,256,sequential sorting network,21781200
90,256,std::sort,8816600
100,256,own sorting network,42892070600
100,256,openmp sorting network,26721300
