Array count,Array size,Sorter,Time
90,192,own sorting network,32390861000
90,192,openmp sorting network,15512700
90,192,sequential sorting network,15475900
90,192,std::sort,6233700
100,192,own sorting network,39845318200
100,192,openmp sorting network,18993300
100,192,sequential sorting network,19008100
100,192,std::sort,7649500
10,200,own sorting network,775423800
10,200,openmp sorting network,372200
10,200,sequential sorting network,381400
10,200,std::sort,148500
20,200,own sorting network,2335447900
20,200,openmp sorting network,1136800
20,200,sequential sorting network,1146500
20,200,std::sort,451700
30,200,own sorting network,4668991800
30,200,openmp sorting network,2286700
30,200,sequential sorting network,2276400
30,200,std::sort,902900
40,200,own sorting network,7745854700
40,200,openmp sorting network,3777400
40,200,sequential sorting network,3769500
40,200,std::sort,1489700
50,200,own sorting network,11605567500
50,200,openmp sorting network,5651800
50,200,sequential sorting network,5666300
50,200,std::sort,2281300
60,200,own sorting network,16301204700
60,200,openmp sorting network,8006500
60,200,sequential sorting network,7940400
60,200,std::sort,3192700
70,200,own sorting network,21710672600
70,200,openmp sorting network,10581800
70,200,sequential sorting network,10518500
70,200,std::sort,4254800
80,200,own sorting network,27987872000
80,200,openmp sorting network,13541500
80,200,sequential sorting network,13577400
80,200,std::sort,5440600
90,200,own sorting network,35109330800
90,200,openmp sorting network,16906400
90,200,sequential sorting network,16892600
90,200,std::sort,6797900
100,200,own sorting network,43071855200
100,200,openmp sorting network,23327800
100,200,sequential sorting network,21128000
100,200,std::sort,8497200
10,208,own sorting network,825943200
10,208,openmp sorting network,383700
10,208,sequential sorting network,391500
10,208,std::sort,157600
20,208,own sorting network,2437240600
20,208,openmp sorting network,1177800
20,208,sequential sorting network,1158000
20,208,std::sort,464600
30,208,own sorting network,4889699000
30,208,openmp sorting network,2356300
30,208,sequential sorting network,2319300
30,208,std::sort,941000
40,208,own sorting network,8162120000
40,208,openmp sorting network,3899500
40,208,sequential sorting network,3873000
40,208,std::sort,1555800
50,208,own sorting network,12155565300
50,208,openmp sorting network,5877600
50,208,sequential sorting network,5879500
50,208,std::sort,2336200
60,208,own sorting network,16896217900
60,208,openmp sorting network,8168600
60,208,sequential sorting network,8161300
60,208,std::sort,3284200
70,208,own sorting network,22450309400
70,208,openmp sorting network,10862800
70,208,sequential sorting network,10870400
70,208,std::sort,4399500
80,208,own sorting network,28852418600
80,208,openmp sorting network,13981900
80,208,sequential sorting network,14023600
80,208,std::sort,5681500
90,208,own sorting network,36108256900
90,208,openmp sorting network,17398400
90,208,sequential sorting network,17392300
90,208,std::sort,7068600
100,208,own sorting network,44101221100
100,208,openmp sorting network,21062500
100,208,sequential sorting network,21072600
100,208,std::sort,8564100
10,216,own sorting network,816147300
10,216,openmp sorting network,390100
10,216,sequential sorting network,396300
10,216,std::sort,159300
20,216,own sorting network,2470075000
20,216,openmp sorting network,1207900
20,216,sequential sorting network,1237100
20,216,std::sort,491900
30,216,own sorting network,4974549800
30,216,openmp sorting network,2480200
30,216,sequential sorting network,2502500
30,216,std::sort,1023300
40,216,own sorting network,8364961300
40,216,openmp sorting network,4110800
40,216,sequential sorting network,4131000
40,216,std::sort,1690800
50,216,own sorting network,12589134400
50,216,openmp sorting network,6342700
50,216,sequential sorting network,6289300
50,216,std::sort,2558900
60,216,own sorting network,17694029300
60,216,openmp sorting network,8805800
60,216,sequential sorting network,8752300
60,216,std::sort,3553500
70,216,own sorting network,23794992500
70,216,openmp sorting network,12222100
70,216,sequential sorting network,12367900
70,216,std::sort,5064200
80,216,own sorting network,30620062100
80,216,openmp sorting network,15531200
80,216,sequential sorting network,15645000
80,216,std::sort,6410700
90,216,own sorting network,38479603300
90,216,openmp sorting network,19438200
90,216,sequential sorting network,19519900
90,216,std::sort,8016400
100,216,own sorting network,47085433400
100,216,openmp sorting network,23569400
100,216,sequential sorting network,23665900
100,216,std::sort,9684900
10,224,own sorting network,866621900
10,224,openmp sorting network,450500
10,224,sequential sorting network,436300
10,224,std::sort,188300
20,224,own sorting network,2645595500
20,224,openmp sorting network,1306100
20,224,sequential sorting network,1348100
20,224,std::sort,543500
30,224,own sorting network,5283504500
30,224,openmp sorting network,2625200
30,224,sequential sorting network,2706800
30,224,std::sort,1092800
40,224,own sorting network,8810523500
40,224,openmp sorting network,4334300
40,224,sequential sorting network,4463900
40,224,std::sort,1814500
50,224,own sorting network,13202491700
50,224,openmp sorting network,6547600
50,224,sequential sorting network,6654000
50,224,std::sort,2704800
60,224,own sorting network,18429864500
60,224,openmp sorting network,9126000
60,224,sequential sorting network,9210400
60,224,std::sort,3746200
70,224,own sorting network,24477646500
70,224,openmp sorting network,12032600
70,224,sequential sorting network,12125400
70,224,std::sort,4928700
80,224,own sorting network,31475726100
80,224,openmp sorting network,15650800
80,224,sequential sorting network,15722500
80,224,std::sort,6397700
90,224,own sorting network,39356373800
90,224,openmp sorting network,19374100
90,224,sequential sorting network,19479800
90,224,std::sort,7929100
100,224,own sorting network,47863961200
100,224,openmp sorting network,23540200
100,224,sequential sorting network,23584000
100,224,std::sort,9578900
10,232,own sorting network,865658700
10,232,openmp sorting network,448500
10,232,sequential sorting network,432900
10,232,std::sort,185600
20,232,own sorting network,2619158100
20,232,openmp sorting network,1293100
20,232,sequential sorting network,1277600
20,232,std::sort,538400
30,232,own sorting network,5292519900
30,232,openmp sorting network,2597300
30,232,sequential sorting network,2584200
30,232,std::sort,1071400
40,232,own sorting network,8768330200
40,232,openmp sorting network,4275600
40,232,sequential sorting network,4264000
40,232,std::sort,1752700
50,232,own sorting network,13147185400
50,232,openmp sorting network,6382900
50,232,sequential sorting network,6388600
50,232,std::sort,2612800
60,232,own sorting network,18419225300
60,232,openmp sorting network,9097300
60,232,sequential sorting network,9189000
60,232,std::sort,3721500
70,232,own sorting network,24729816700
70,232,openmp sorting network,12287200
70,232,sequential sorting network,12488000
70,232,std::sort,5038000
80,232,own sorting network,31932489900
80,232,openmp sorting network,15924000
80,232,sequential sorting network,16078700
80,232,std::sort,6452800
90,232,own sorting network,39987151600
90,232,openmp sorting network,19932900
90,232,sequential sorting network,20845700
90,232,std::sort,8089500
100,232,own sorting network,49056632800
100,232,openmp sorting network,24398700
100,232,sequential sorting network,25275700
100,232,std::sort,9879200
10,240,own sorting network,926545500
10,240,openmp sorting network,461600
10,240,sequential sorting network,469300
10,240,std::sort,187200
20,240,own sorting network,2781388900
20,240,openmp sorting network,1378900
20,240,sequential sorting network,1372000
20,240,std::sort,597600
30,240,own sorting network,5576057200
30,240,openmp sorting network,2732600
30,240,sequential sorting network,2718900
30,240,std::sort,1152600
40,240,own sorting network,9324792600
40,240,openmp sorting network,4532600
40,240,sequential sorting network,4535500
40,240,std::sort,1877800
50,240,own sorting network,14034999500
50,240,openmp sorting network,6889900
50,240,sequential sorting network,6909200
50,240,std::sort,2878000
60,240,own sorting network,19622863200
60,240,openmp sorting network,9754100
60,240,sequential sorting network,9767600
60,240,std::sort,4036100
70,240,own sorting network,26033325400
70,240,openmp sorting network,12889600
70,240,sequential sorting network,12945000
70,240,std::sort,5317400
80,240,own sorting network,33370202500
80,240,openmp sorting network,16516100
80,240,sequential sorting network,16534200
80,240,std::sort,6793400
90,240,own sorting network,41733514000
90,240,openmp sorting network,20684300
90,240,sequential sorting network,20680400
90,240,std::sort,8477200
100,240,own sorting network,51082992400
100,240,openmp sorting network,25398500
100,240,sequential sorting network,25425700
100,240,std::sort,10402500
10,248,own sorting network,967248000
10,248,openmp sorting network,473000
10,248,sequential sorting network,484100
10,248,std::sort,196900
20,248,own sorting network,2933514700
20,248,openmp sorting network,1410600
20,248,sequential sorting network,1421600
20,248,std::sort,576700
30,248,own sorting network,5813732000
30,248,openmp sorting network,2839000
30,248,sequential sorting network,2869400
30,248,std::sort,1157100
40,248,own sorting network,9690641600
40,248,openmp sorting network,4703000
40,248,sequential sorting network,4787100
40,248,std::sort,1920500
50,248,own sorting network,14530115000
50,248,openmp sorting network,7108500
50,248,sequential sorting network,7206500
50,248,std::sort,2919200
60,248,own sorting network,20342787300
60,248,openmp sorting network,9968000
60,248,sequential sorting network,10032400
60,248,std::sort,4074400
70,248,own sorting network,27087389300
70,248,openmp sorting network,13230700
70,248,sequential sorting network,13300400
70,248,std::sort,5414400
80,248,own sorting network,34714682500
80,248,openmp sorting network,16856400
80,248,sequential sorting network,16980400
80,248,std::sort,6886200
90,248,own sorting network,43308116600
90,248,openmp sorting network,21060400
90,248,sequential sorting network,21190800
90,248,std::sort,8584900
100,248,own sorting network,52738002500
100,248,openmp sorting network,25618800
100,248,sequential sorting network,25826100
100,248,std::sort,10446800
10,256,own sorting network,963028700
10,256,openmp sorting network,489100
10,256,sequential sorting network,496000
10,256,std::sort,197400
20,256,own sorting network,2952981000
20,256,openmp sorting network,1484600
20,256,sequential sorting network,1465800
20,256,std::sort,593500
30,256,own sorting network,5934726800
30,256,openmp sorting network,3042500
30,256,sequential sorting network,3002400
30,256,std::sort,1195900
40,256,own sorting network,9939581100
40,256,openmp sorting network,5040100
40,256,sequential sorting network,4996400
40,256,std::sort,2008500
50,256,own sorting network,14879094500
50,256,openmp sorting network,7552300
50,256,sequential sorting network,7462900
50,256,std::sort,3013800
60,256,own sorting network,20898531000
60,256,openmp sorting network,10536600
60,256,sequential sorting network,10764400
60,256,std::sort,4227900
70,256,own sorting network,27913859700
70,256,openmp sorting network,14069700
70,256,sequential sorting network,14249900
70,256,std::sort,5639000
80,256,own sorting network,35800023500
80,256,openmp sorting network,17942000
80,256,sequential sorting network,18128000
80,256,std::sort,7247600
90,256,own sorting network,44958514600
90,256,openmp sorting network,22356100
90,256,sequential sorting network,22528500
90,256,std::sort,9081600
100,256,own sorting network,54976159900
